name,,full_address,latitude,longitude,city,state,zip_code,phone_number,website,google_maps_url,mailing_address,contact_person,email,Coords,Unnamed: 4,Unnamed: 5,Unnamed: 6,summary
Lem's Pizza,,"110 N. Mill Street, Fredericksburg, Ohio 44627.0",40.6766478,-81.870733,,,,,,,,,,"40.6766478, -81.870733",,,,"Craving a slice of perfection? Lem's Pizza in Fredericksburg serves up delicious pizzas, Italian subs, and savory wings in a friendly, family-owned setting. With a wide variety of soft-serve ice cream flavors and a welcoming atmosphere, Lem's is perfect for families, locals, and travelers looking for a tasty and satisfying meal. Stop by and experience the delightful flavors and warm hospitality that make Lem's a local favorite!"
Lerch's Donuts,,"2312 Akron Rd, Wooster, OH 44691, USA",40.8276724,-81.9089824,Wooster,OH,44691,(330) 465-5517,http://www.lerchsdonuts.com/,https://maps.google.com/?cid=8384642873661405889,,,,"40.8276724, -81.9089824",,,,"For nearly a century, Lerch's Donuts has been serving up their famous, not-greasy cake donuts in Wooster, OH. This family-friendly spot is perfect for those who appreciate a classic, simple treat made with a time-tested recipe. Stop by and experience a taste of local history with every bite!"
Leroy's of Wooster,,"400 Palmer St, Wooster, OH 44691, USA",40.8017528,-81.925166,Wooster,OH,44691,(330) 264-9913,https://www.facebook.com/LeroysWooster?mibextid=ZbWKwL,https://maps.google.com/?cid=6116050231357384304,,,,"40.8017528, -81.925166",,,,"Looking for a fun, casual spot with great American bar food? Leroy's of Wooster offers a cozy atmosphere where you can enjoy homemade pizzas, hand-pressed burgers, and jumbo wings. With friendly service, happy hour deals, and an all-you-can-eat fish dinner on Fridays, it's the perfect place for locals and visitors seeking a relaxed and enjoyable experience."
Leroy's Place,,"400 Palmer St, Wooster, Ohio 44691.0",40.8017889,-81.9251863,,,,330-264-9913,,,,,,"40.8017889, -81.9251863",,,,"Step into Leroy's Place, a cherished Wooster pub since 1969, now revitalized under new ownership, where you can relish in classic American bar food with a twist. Known for its delicious homemade pizzas, hand-pressed burgers, and a variety of drinks during happy hour, Leroy's offers a casual and friendly atmosphere perfect for sports enthusiasts and those seeking a fun night out. It's an ideal spot for anyone looking to enjoy great food, fast service, and a sense of community."
Leslie's Xpresly Sportswear,,"1960 Paradise Rd, Orrville, OH 44667, USA",40.8369745,-81.7942668,Orrville,OH,44667,(330) 683-5436,,https://maps.google.com/?cid=670474920799943844,,,,"40.8369745, -81.7942668",,,,"Gear up for every game at Leslie's Xpresly Sportswear, located at 1960 Paradise Rd in Orrville! This sportswear shop offers a wide selection of athletic apparel and accessories. It is perfect for athletes, sports enthusiasts, and anyone seeking quality activewear in a friendly atmosphere."
Letterman's Trophy & Award,,"344 Beall Ave, Wooster, Ohio 44691.0",40.8023675,-81.9347363,,,,330-345-2628,,,,,,"40.8023675, -81.9347363",,,,"Celebrate success with Letterman's Trophy & Award, your one-stop shop in Wooster for trophies, awards, and personalized gifts. They specialize in custom awards, decor signs, and promotional items, making them perfect for sports teams, businesses, and anyone looking to recognize achievement. Visit them to bring your ideas to life and create a memorable symbol of accomplishment."
Level 11 Fitness & Development,,"2708 Akron Rd, Wooster, OH 44691, USA",40.8314132,-81.9092636,Wooster,OH,44691,(330) 439-0031,https://www.level11-fitness.com/,https://maps.google.com/?cid=1544075128149297998,,,,"40.8314132, -81.9092636",,,,"Looking for a gym that caters to all your fitness needs? Level 11 Fitness & Development in Wooster offers 24/7 access to free weights, commercial cardio, and even Strongman equipment, creating a dynamic environment for both serious athletes and everyday gym-goers. With personal training options available, Level 11 is perfect for anyone seeking a supportive community and a path to a healthier lifestyle."
Liberty Street Commons,,"Liberty Street Commons, 146 E Liberty St, Wooster, OH 44691, USA",40.7985692,-81.9387415,Wooster,OH,44691,(330) 725-6767,https://www.roseplaces.com/properties/wooster-downtown-arcade-storefronts-and-offices-liberty-street-marketplace,https://maps.google.com/?cid=362775558606744395,,,,"40.7985692, -81.9387415",,,,"Discover the charm of Liberty Street Commons, a historic downtown Wooster marketplace that encompasses 31,000 square feet with 21 retail spaces over three levels. Ideal for those seeking a unique shopping experience, the Commons is home to locally-owned establishments and hosts arts and entertainment events, creating a vibrant atmosphere for visitors and residents alike. Explore this ""internal street"" and experience the best of Wooster's local businesses."
LIGHT & LILIES Design Co.,,"758 W Main St, Apple Creek, OH 44606, USA",40.7557184,-81.8462387,Apple Creek,OH,44606,(330) 601-4864,,https://maps.google.com/?cid=15379508589262987482,,,,"40.7557184, -81.8462387",,,,"Looking for unique and beautiful floral designs? LIGHT & LILIES Design Co. in Apple Creek, OH, specializes in creating stunning floral arrangements and event decor that bring your vision to life. Ideal for weddings, special occasions, or simply adding a touch of elegance to your home, they offer personalized service and exquisite attention to detail, ensuring unforgettable floral experiences."
Lincoln Tavern,,"847 E Bowman St, Wooster, OH 44691, USA",40.8046234,-81.9281736,Wooster,OH,44691,(330) 264-3344,,https://maps.google.com/?cid=13760327840937047808,,,,"40.8046234, -81.9281736",,,,"Looking for a relaxed spot with a local vibe? Lincoln Tavern offers a welcoming atmosphere where you can unwind and enjoy a variety of drinks, including craft beers and signature cocktails. With its cozy interior, friendly staff, and occasional community events, it's perfect for anyone seeking a laid-back night out in Wooster."
Lincoln Way Vineyards,,"9050 W Old Lincoln Way, Wooster, Ohio 44691.0",40.8068772,-82.0920749,,,,330-804-9463,,,,,,"40.8068772, -82.0920749",,,,"Nestled in the scenic countryside of Wooster, Ohio, Lincoln Way Vineyards offers a delightful experience with its estate-grown wines and hard ciders. This family-owned vineyard features a tasting room, outdoor patio, and event space, making it perfect for wine enthusiasts and those seeking a relaxing getaway. With live music, food trucks, and a welcoming atmosphere, Lincoln Way Vineyards is an ideal spot to unwind and ""Find Your Wine Time""."
Lincoln Way Vinyards,,"9050 W Old Lincoln Way, Wooster, OH 44691
",40.80687445,-82.09206977,,,,,,,,,,"40.80687444505699, -82.09206976587156",,,,"Nestled in the scenic countryside of Wooster, Ohio, Lincoln Way Vineyards offers award-winning, estate-grown wines and hard ciders in a family-friendly atmosphere. With live music, food trucks, and a spacious tasting room, it's the perfect spot for wine enthusiasts and casual visitors alike to relax and ""Find Your Wine Time"". Whether you're seeking a romantic getaway or a fun gathering with friends, Lincoln Way Vineyards promises a memorable experience."
LincWay LLC,,"258 N. Kurzen Rd, Dalton, Ohio 44618.0",40.7972835,-81.7253247,,,,234-226-8888,,,,,,"40.7972835, -81.7253247",,,,"Discover a unique community hub at LincWay LLC, located in Dalton, Ohio, where art, food, and workspace converge. This versatile space features a cafe, art studio, workspace, and even a STEAM Playlab, creating a welcoming environment for families, artists, entrepreneurs, and anyone seeking connection and creativity. Whether you're looking to enjoy a meal, create a masterpiece, or collaborate with others, LincWay offers something for everyone."
Local Roots Cafe & Market,,"140 S. Walnut St., Wooster, Ohio 44691.0",40.7972297,-81.9410752,,,,330-263-5336,,,,,,"40.7972297, -81.9410752",,,,"Discover Local Roots Cafe & Market, a vibrant Wooster co-op where you can explore seasonal, sustainable foods and art from over 300 Ohio producers. Ideal for foodies and conscious consumers, this community hub offers a unique cafe experience with fresh, locally-sourced lunches and a market brimming with artisan goods."
Local Roots Market & Cafe,,"140 S Walnut St, Wooster, OH 44691, USA",40.7972222,-81.9411111,Wooster,OH,44691,(330) 263-5336,http://www.localrootswooster.com/,https://maps.google.com/?cid=7424488131517633858,,,,"40.7972222, -81.9411111",,,,"Discover the charm of Local Roots Market & Cafe, a vibrant Wooster hub connecting the community with over 150 Ohio producers of seasonal foods and artisan goods. Perfect for foodies and conscious consumers, this market and cafe offers fresh produce, local meats and cheeses, baked goods, and unique handcrafted items in a friendly atmosphere. Visit Local Roots to support local businesses and enjoy a taste of Ohio's finest offerings."
Lone Star Quilt Shop,,"7700 Co Rd 77, Millersburg, OH 44654",40.62035746,-81.78405278,,,,,,,,,,"40.62035745512127, -81.78405277670822",,,,"Discover a quilter's paradise at Lone Star Quilt Shop, nestled in the heart of Millersburg. With over 4,000 bolts of fabric, Juki sewing machines, and a wide array of notions, this shop caters to sewers of all skill levels, from beginners to advanced quilters. Experience the warmth and community that draws visitors from around the world, and find everything you need to create your next masterpiece or find the perfect handmade quilt."
Long Military Museum,,"334 E South St, Wooster, OH 44691, USA",40.7981235,-81.9354512,Wooster,OH,44691,(330) 201-4333,,https://maps.google.com/?cid=14495674535589833479,,,,"40.7981235, -81.9354512",,,,"Step back in time at the Long Military Museum, a heartfelt tribute to veterans created by a veteran, featuring thousands of historical artifacts and life-sized mannequin displays. Ideal for history buffs, military enthusiasts, and families, this museum offers a unique and educational experience that brings military history to life. Discover stories of bravery and sacrifice, and honor those who served."
LongHorn Steakhouse,,"4049 Burbank Rd, Wooster, OH 44691, USA",40.849089,-81.945351,Wooster,OH,44691,(330) 262-0502,https://www.longhornsteakhouse.com/locations/oh/wooster/wooster/5153?cmpid=br:lh_ag:ie_ch:loc_ca:LHGMB_sn:gmb_gt:wooster-oh-5153_pl:locurl_rd:1112,https://maps.google.com/?cid=81384917359293598,,,,"40.849089, -81.945351",,,,"Craving a perfectly grilled steak in a ranch-style setting? LongHorn Steakhouse in Wooster offers expertly seasoned and grilled steaks, along with other American dishes, in a warm and inviting atmosphere. Ideal for steak enthusiasts and families seeking a hearty meal, LongHorn provides a memorable dining experience with legendary favorites like the Bone-In Outlaw Ribeye and Flo's Filet."
Los Tios,,"180 S Mill St, Dalton, OH 44618, USA",40.79638,-81.6941401,Dalton,OH,44618,(330) 828-2299,http://lostiosmex.com/,https://maps.google.com/?cid=3283259228547800435,,,,"40.79638, -81.6941401",,,,"Craving authentic Mexican cuisine? Los Tios in Dalton, OH, offers a vibrant and family-friendly dining experience with delicious dishes like chicken fajitas and taco salads. With a welcoming atmosphere and a diverse menu featuring vegetarian options, it's perfect for families and anyone seeking a taste of Mexico in a friendly setting. Stop by Los Tios for a memorable and flavorful meal!"
Lowe & Young,,,,,,,,,,,,,,,,,,"I'm sorry, I couldn’t find enough reliable information about ""Lowe & Young"" in Nan to create a description. If you can provide more details about the type of place or specific aspects you'd like highlighted, I can try generating a description based on that."
